"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG13763" "OG13763" "GALNT9" 0.11 0 0 0.03 0 0 0 0 0 0.34 0.41 0 0 0 0.01 0 0.03 0 0 0 0 0 0 0 0 0.04 0 0 0.26 0.98 0.1 0 0 0.28 0.2 0.05 0.04 0.03 0.01 0 0 0.03 0.02
"OG13765" "OG13765" "RBM10" 11.95 8.41 14.43 22.86 31.77 11.07 9.1 13.05 3.53 10.77 11.55 7.87 14.16 10.77 9.31 10.01 4.45 3.42 3.86 3.71 4.44 10.06 6.48 7.51 15.87 13.37 6.2 19.12 4.92 12.04 13.39 18.33 13.48 10.11 8.58 16.07 12.2 9.81 9.6 8.53 8.49 7.84 9.6
"OG13766" "OG13766" "ADGRG3" 0.11 0.25 0 0 0.06 0.06 0.09 0.08 0.14 3.54 1.63 1.66 3.72 1.73 1.25 1.9 1.46 0.29 0.28 0.35 0.26 0.49 0.2 0.48 0.24 0.06 0 0.15 0.07 0.95 3.57 0.47 1.42 1.68 19.04 0.18 0.13 0.04 0.11 0.28 0.02 0.03 0.12
"OG13768" "OG13768" "TCHHL1" 0 0 0.03 0.27 0.11 0 0 0 0 0 0 0 0 0 0.04 0 0.04 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG13769" "OG13769" "RGS7" 0 0.04 0.25 0.08 0.01 1.14 0.54 0.8 0.06 0.09 0 0.03 0.11 0.05 0.03 0.01 0.04 0 0.04 0.04 0 0 0 0 0 0.04 0.03 0.51 0.03 0.19 0.22 0 0 0 0.09 0.11 0.83 0.58 0.39 0.33 0.3 0.13 0.24
"OG1377" "OG1377" "SYNJ2" 1.87 1.1 2.34 4.72 8.03 3.6 1.24 2.09 1.34 1.3 1.2 3.22 2.22 1.25 4.73 1.43 2.26 2.98 1.81 5.27 4.77 2.26 2.75 1.71 1.03 1.04 1.11 3.4 6.07 1.05 0.84 0.48 2.3 1.64 0.58 0.46 1.09 2 3.7 1.14 0.76 0.57 1.2
"OG13770" "OG13770" "SLC25A18" 24.51 17.34 NA NA NA 6.98 10.01 95.54 70.47 52 32.21 0 0.1 0 0.03 0.03 0.07 0.05 0 0 0 0 0 0.05 0.45 0.93 0.06 47.1 0.01 51.37 73.52 39.52 38.63 4.86 11.6 47.51 30.47 43.67 26.69 24.76 0.02 0.01 0
"OG13771" "OG13771" "C11orf54" 19.48 22.47 84.26 66.61 56.01 50.05 55.78 97.11 20.43 13.19 12.2 106.2 31.87 69.64 65.4 60.85 74.13 24.88 29.76 20.78 20.68 42.56 32.62 34.48 33.7 35.17 52.59 21.44 74.01 13.76 10.33 11.28 5.85 29.7 10.32 15.05 16.8 53.85 57.57 32.94 25.9 18.45 22.99
"OG13772" "OG13772" "CEP63" 7.1 5.36 3.76 1.88 2.25 4.7 4.32 4.49 3.9 1.83 2.12 4.8 4.26 6.03 3.77 4.49 3.3 5.63 5.44 5.92 5.84 4.01 1.55 1.75 3.07 3.06 2.64 2.18 4.88 3.89 2.09 2.64 3.94 6 6.27 0.76 2.3 3.18 2.45 3.78 5.3 3.93 4.22
"OG13775" "OG13775" "OTOP3" 0 0 0.05 0 0.01 0.03 0.02 0 0 0 0.03 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0 NA 0 0.03 0 0 0 0 0 0 0 0.01 0 0 0 0
"OG13777" "OG13777" "ODF3L1" 0 0 0 0.05 0 0 0 0 0 0.22 0.04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0 0 0 0 0 0.91 0.42 NA NA NA NA NA 0 0 0
"OG13780" "OG13780" "GJC1" 0.33 0.14 0.46 0.36 0.23 NA NA 0.06 0 0.38 0.12 0.07 0.37 0.09 0.1 0.11 0.08 0 0 0.03 0 0.14 0.15 0.07 0.19 0.15 0.06 NA 0.17 0.13 0.26 0.08 0.03 0.52 0.62 0 0.07 0.06 0.04 0.2 0.1 0.31 0.09
"OG13781" "OG13781" "SOX1" 0.01 0.01 0 0 0 0 0 0 0 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 0 NA NA NA NA 0 1.16 0 0 0 0 0 NA NA NA
"OG13782" "OG13782" "CNOT10" 5.11 5.01 3.09 4.22 3.28 6.29 5.35 5.7 4.58 3 4.11 5.88 7.01 6.42 6.56 7.45 4.6 5.74 5.41 5.83 6.02 7.16 4.34 5.49 11.15 11.19 10.94 4.24 5.58 3.38 3.28 2.79 4.26 3.17 3.47 2.9 5.07 4.1 4.38 7.55 6.28 5.93 6.32
"OG13783" "OG13783" "MTA1" 33.67 13.26 12.09 14.24 31.7 9.34 7.75 8.7 5.29 9.52 12.82 18.09 15.91 15.6 11.5 12.38 7.52 10.79 11.3 14.24 16.72 11.6 23.86 12.25 11.77 10.55 9.99 7.79 14.22 NA NA NA NA 9.66 6.39 28.54 19.73 17.72 15.58 14.39 15.84 15.1 18.84
"OG13785" "OG13785" "CADM1" 30.28 19.62 19.98 12.91 21.05 15.88 14.6 1.28 4.3 10.1 13.55 14.79 9.11 19.52 9.14 6.96 6.37 4.04 3.19 5.69 8.84 23.95 31.67 25.25 9.82 10.43 13.07 4.11 13.01 19.89 30.49 15.83 16.44 12.1 11.03 22.06 13.04 22.57 20.9 33.49 5.35 7.2 7.27
"OG13788" "OG13788" "PYCR1" 3.09 0.71 2.89 5.45 12.68 0.42 0.34 0.7 1.71 1.46 1.01 0.09 0.31 0.29 0.32 0.25 0.2 0.62 0.88 0.86 0.74 0.18 0.17 0.28 0.28 0.15 0.06 NA 0.04 1.75 2.25 9.83 7.42 12.11 4.84 10.11 4.81 1.34 1.1 2.74 0.32 2.2 0.91
"OG13789" "OG13789" "NAA38" 58.04 84.15 7.04 8.38 18.37 25.89 14.93 20.71 6.19 37.36 24.1 34.99 43.05 34.93 17.8 31.46 26.53 44.05 50.11 48.84 58.86 32.5 30.12 32.52 59.41 73.26 30.43 49.36 7.98 31.25 52.68 48.05 23.49 16.98 22.19 51.85 39.68 13.62 13.37 11.85 36.15 27.47 32.19
"OG1379" "OG1379" "PPP2R5C" 24.31 25.58 14.8 17.3 17.08 28.91 20.05 21.45 4.76 6.43 4.83 4.14 6.03 6.36 9.1 7.13 7.95 5.75 5.77 5.48 7.79 6.95 5.32 6.08 16.38 18.29 38.55 13.72 17.6 7.38 6.98 4.93 3.29 NA NA 11.34 17.97 34.38 36.09 43.23 16.7 15.96 18.91
"OG13794" "OG13794" "SLC25A21" 1.62 0.86 1.09 1.34 1.36 4.75 5.42 2.47 1.54 2.68 3.8 6.2 2.62 6.33 5.17 4.97 3.89 3.24 2.22 2.3 2.58 9.36 6.54 6.27 0.32 1.64 1.53 3.6 8.87 0.5 0.61 0.53 2.16 2.88 2.75 0.85 0.31 0.29 0.33 1.25 1.18 1.38 1.61
"OG13796" "OG13796" "PCP4" 0 0 NA NA NA 2.03 2.94 0 0 0.84 0.57 0 0 0 0.12 0 0 0 0 2.08 0.17 0 0 0 0 0 0 0 NA 1.24 4.53 0.18 0 0.07 2.08 13.49 10.67 15.03 1.48 17.05 0 0.68 0.1
"OG13797" "OG13797" "ABAT" 104.7 82.44 63.26 63.99 63.38 19.02 11.46 29.48 6.74 19.5 26.27 63.99 87.75 81.78 93.99 106.04 47.13 36.85 44.35 46.51 50.58 49.38 62.72 40.58 31.49 46.16 44.04 17.72 131.39 23.7 24 36.32 3.66 39.11 18.34 40.06 74.02 50.32 33.42 41.12 41.69 69.11 50.67
"OG13799" "OG13799" "CAMK1D" 11.73 2.86 1.19 1.37 3.52 4.63 2.44 0.54 NA 1.23 2.24 10.26 14.55 17.19 4.23 12.93 7.3 0.06 0.16 0.04 0.05 0.26 0.15 0.15 0.29 0.31 0.12 0.82 12.93 1.79 2.25 5.52 7.91 3.45 2.34 2.88 2.52 2.89 1.54 4 2.96 3.03 2.12
"OG1380" "OG1380" "RBFOX1" 0.12 0 0.04 0 0.01 0 0.28 0 0.06 0.09 0.01 0.01 0 0.01 0.06 0 0.02 0 0 0 0 0 0 0 0 0.02 0.03 0 0.09 0.13 0 0.07 0.04 0.01 0.02 0.08 0 0 0 0.09 0.12 0.14 0.07
"OG13800" "OG13800" "LYSMD4" 3.57 1.2 0.31 0.81 0.88 5.29 4.42 4.87 6.42 6.67 4.78 3 2.64 2.09 2.45 2.99 1.72 0.89 0.87 0.78 1.42 2.42 1.56 2.06 1.63 1.27 3.44 3.95 14.73 3.66 2.07 5.25 6.6 3.6 2.43 2.43 1.86 2.04 3.72 5.15 4.2 2.58 3.14
"OG13801" "OG13801" "WBP2NL" 0.1 0.18 0 0.12 0.01 0.13 0.15 0 NA 1.32 1.43 0 0.14 0 0 0 0 0 0 0 0 0 0 0 1.11 0.79 0.96 0 0 0.98 0.57 0.87 0.67 0 0 0.36 0.07 0.1 0.09 0 0 0.03 0.02
"OG13803" "OG13803" "NKX2-5" 0.26 0 0 0 0 0 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0.04 0 0.09 0 0 0 0 NA NA NA NA NA 0 0 0
"OG13804" "OG13804" "AFMID" 124.03 74.35 22.55 22.25 23.67 42 17.31 53.61 134.56 15.8 22.92 123.52 63.89 85.83 63.44 77.27 38.53 39.25 39.79 51.56 38.28 170.35 165.03 133.83 25.36 28.1 31.43 0.81 23.59 23.86 17.83 58.84 3.83 30.34 34.97 38.46 24.92 29.57 55.31 30.23 55.45 48.99 48.27
"OG13805" "OG13805" "GAS6" 6.5 7.76 4.47 3.86 13.2 1.91 2.12 0.63 1 17.6 10.43 13.14 12.42 34.86 8.58 9.88 5.9 19.06 18.8 25.9 26.07 28 24.21 31.89 0.91 1.04 0.72 25.57 NA 5.71 10.5 5.87 5.04 2.18 2.37 40.2 19.39 11.46 11.28 15.12 28.02 44.53 35.69
"OG13806" "OG13806" "FREM3" 0 0 NA NA NA 0 0 NA NA 0 0.01 0.02 0.01 0 0 0.01 0 0 0 0 0 0 0 0 0 0 0.01 0.62 0 0 0 0 0.01 0 0 0 0 0 0.05 0.01 0.01 0.01 0
"OG13808" "OG13808" "BEGAIN" 0.43 0.12 0.28 0.66 0.94 6.46 6.2 0 0 0.64 1.07 0 0 0.01 0.01 0 0 0 0 0 0 0 0.04 0 0 0 0 0.1 0 0.66 0.18 0.39 0.04 0.05 0.12 0.75 4.08 0.13 0.08 0.78 0.09 0.08 0.17
"OG13811" "OG13811" "FAM43B" 0.08 0.02 0 0 0.02 0 0 NA 0 0.09 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.15 0.41 0.38 NA 0.08 0.25 0.07 0.29 0.05 0 0.15 NA NA NA NA NA 0 0 0
"OG13812" "OG13812" "CSMD1" 0 0 0.06 0.07 0.07 1.5 0.03 0 0.01 0.7 0.44 0.01 0 0.01 0.01 0.01 0 0 0 0 0 0.02 0 0 0 0 0 0 0 0.05 0 0 0.02 0 0 0.04 0.09 0.1 0.12 0.05 0.11 0.15 0.41
"OG13813" "OG13813" "CALHM3" 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA NA 0 0.01 0
"OG13814" "OG13814" "PTGDR2" 0.3 0.49 0.25 0.28 0.32 NA NA 0.13 0 0.2 0.41 0 0 0 0 0.01 0.01 0 0 0 0 0 0 0 1.53 3.08 0.29 NA 0.17 0.05 0.07 0.42 0.34 0.04 0 0.08 0.07 0.02 0.02 0.02 0.15 0.06 0.12
"OG13815" "OG13815" "CEP57L1" 2.07 2.26 1.39 0.74 0.71 2.25 1.97 1.03 1.54 3.05 1.89 1.02 1.28 0.94 1.66 1.35 1.41 0.46 0.6 0.82 0.58 0.9 0.7 0.77 0.69 0.74 2.06 5.06 0.78 2.08 1.98 0.91 1.12 1.2 0.43 0.66 1.75 2.04 1.75 3.5 1.09 0.68 1.08
"OG13821" "OG13821" "FANCF" 1.05 1 3.28 3.32 10.3 2.13 2.84 1.54 2.09 NA NA 1.51 2.16 1.27 1.76 1.56 1.44 1.21 1.41 0.82 1.26 0.99 0.46 1.24 13.58 9.22 5.19 5.76 2.08 1.9 0.82 3 3.18 0.97 2.16 0.58 0.63 1.31 0.73 0.99 1.04 0.98 1.62
"OG13824" "OG13824" "GABRR3" 0 0.01 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA NA NA 0.16 0.19 0.11 0 0 0 0.08 0.04 0.07 0
"OG13825" "OG13825" "C2CD4C" 0.73 0.05 0 0 0 0 0 0 0 0.1 0.04 0 0.01 0.01 0.01 0.04 0.03 0.02 0 0.02 0 0 0 0 0 0 0 0 NA NA NA NA NA 0.2 0.81 0.02 0 0 0.01 0 0.06 0.07 0.06
"OG1383" "OG1383" "EDN1" 0.27 0.22 0.17 0.33 0.12 1.05 0.81 0.56 0.21 4.04 0.77 0.06 0.17 0.23 0.05 0.15 0.05 0.11 0.2 0.02 0.05 0.11 0.16 0.17 0.16 0.16 0.28 0.44 0.77 1.22 2.55 1.74 0.91 0.23 1 NA NA NA NA NA 0.1 0.21 0.32
"OG13830" "OG13830" "PRR36" 0.15 0.04 0.06 0 0.87 0.82 1.02 0.26 0 0.09 0.03 0.21 0.22 0.18 0.16 0.14 0.18 0 0 0.04 0.02 0.01 0.06 0.03 0.39 1.04 0.17 0.56 0 0.5 0.04 0.12 0.15 0.11 0.3 0.61 0.36 0.17 0.04 0.03 0.01 0.02 0.01
"OG13833" "OG13833" "DDX41" 29.79 16 13.07 18.58 28.93 12.88 10.87 15.85 11.93 20.24 21.85 8.97 14.62 9.11 13.6 14.9 11.03 9.48 9.03 11.05 11.39 17.16 9.68 14.08 10.46 8.78 4.41 11.51 15.38 15.28 19.02 26.56 36.81 10.18 12.35 42.31 28.14 19.76 13.84 19.14 18.71 16.15 15.89
"OG13834" "OG13834" "ABHD16B" 3.83 2.28 0.09 0.17 1.07 0.16 0.25 0 0.11 0.93 0.97 0 0.06 0.02 0 0.03 0.01 0 0 0.03 0 0.09 0.05 0.04 0.16 0 1.08 0.65 0.18 0.49 1.48 1.36 4.67 1.5 0.57 1.22 0.78 0.12 0.26 0.12 0.02 0.02 0
"OG13836" "OG13836" "CCDC60" 0 0 0.03 0.11 0 0 0 0 0 0.02 0 1.98 1.53 2.15 0.03 0.05 0.03 0.52 0.28 0.21 0.15 0.23 0.14 0.33 0 0 0.06 0 0.01 0 0 0.04 0.02 0 0 4.88 10.34 0.44 0.12 0.13 0 0 0
"OG13838" "OG13838" "CCBE1" 0.89 0.69 0.44 2.75 1.44 0.52 0.38 1.12 0.51 4.38 3 0.88 0.81 1.56 0.61 0.43 0.36 0.47 0.78 0.98 1.29 0.32 0.79 0.39 1.14 0.84 0.71 8.8 2.08 3.16 2.44 2.22 1.83 1.71 3.95 1.68 3.73 1.78 1.98 3.01 0.29 0.81 0.52
"OG1384" "OG1384" "MLLT10" 4.37 2.81 3.6 4.84 4.15 6.4 3.05 3.75 2.6 5.26 4.44 9.07 8.24 7.47 7.44 5.73 5.21 4.24 4.22 4.86 6.07 3.85 6.08 4.72 2.81 3.66 3.37 5.55 6.71 3.99 2.34 3.34 5.13 5.44 2.98 3.8 6.11 5.29 5.33 6.05 4.02 5 5.3
"OG13841" "OG13841" "ZNF623" 1.73 0.68 1.39 3.02 3 5.13 3.73 1.4 3.68 2.39 2.71 4.84 5.81 6.45 5.87 5.08 4.71 2.42 2.82 3.28 3.21 4.68 3.28 3.1 0.37 0.54 0.34 3.72 3.01 2.91 1.75 2.8 2.38 3.25 1.39 1.73 1.9 1.87 2.07 3.64 2.46 1.66 2.45
"OG13845" "OG13845" "CCDC125" 4.12 4.17 5.43 2.65 2.87 3.58 1.97 13.54 1.33 2.18 2.54 1.12 2.02 1.41 3.25 2.77 1.71 0.84 0.89 0.7 0.66 1.67 1.74 1.38 3.28 3.22 4.39 2 2.03 2.8 2.17 2.2 2.12 7.12 4.48 0.37 1.09 1.44 1.59 2.03 3.26 4.13 6.04
"OG13846" "OG13846" "REC114" 0 0.07 NA NA NA 0.53 0.3 0 0 0 0 2.11 0.27 0.75 0.61 1.19 0.15 0 0.06 0.06 0.12 23.62 14.85 17.23 0 0.1 0 0.03 0 0.36 0 0 0 0.06 0 0.69 1.59 2.63 4.01 3.84 0.14 0.4 0.16
"OG13847" "OG13847" "BCOR" 5.16 2.15 2.26 1.73 2.77 3.15 1.51 2.05 4.1 1.57 1.66 2.06 2.04 2.54 2.02 2.31 0.82 1.54 1.5 1.86 2.21 1.46 1.64 1.39 4.4 3.89 3.31 4.52 2.82 2.29 1.47 1.67 3.24 2.03 1.21 2.81 4.01 1.7 1.27 1.78 1.76 2.09 3.47
"OG13848" "OG13848" "JRKL" 0.73 0.84 3.6 2.4 2.47 NA NA 1.59 NA 2.81 2.72 0.79 0.44 0.78 0.65 0.48 0.57 0.34 0.42 0.28 0.39 0.7 0.45 0.5 0.31 0.47 0.66 2.82 2.33 NA NA NA NA 3.69 2.56 0.37 0.64 1.6 1.1 1.97 1.29 0.86 0.97
"OG13849" "OG13849" "CABCOCO1" 0 0.04 0.49 0 0.08 0 0.06 0.17 0.07 0.24 0.2 1.61 0.75 1.91 1.06 0.92 0.64 1.27 2.22 2.66 4.14 1.66 1.38 0.83 0.14 0.22 0.1 1.03 0.09 0.06 0.21 0 0.17 0.42 0.14 0.11 0 0.17 0.33 0.76 0.24 0.22 0.46
"OG13851" "OG13851" "OVCH2" 0.05 0 0 0.1 0.01 NA NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27 0.56 0 0 0 0.02 0 0 0 0
"OG13852" "OG13852" "SYNDIG1L" 0.02 0 0.5 0.39 0.85 0 0 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04 0 0 0.4 0 0.31 0 0 0 0 0.03 0 0 0 0 0 0 0 0
"OG13853" "OG13853" "FHL3" 2.62 1.71 1.07 1.05 1.15 1.25 0.84 4.28 1.98 6 3.12 0.2 0.6 0.53 0.39 0.34 0.51 0.42 0.22 0.35 0.51 0.59 1.03 1.25 1.19 0.59 0.81 2.53 1.31 1.85 2.43 1.45 2.66 1.63 5.15 2.09 1.71 1.36 1.23 1.54 0.42 0.75 0.61
"OG13855" "OG13855" "PMCH" 0 0 0.1 0.11 0 0 0.02 0 0 0 0.14 0 0 0 0 0 0.01 0 0 0.07 0.14 0 0 0.03 0 0 0.27 0.18 0 0 0.09 0 0 0 0 0 0 0 0 0 0.05 0 0
"OG13856" "OG13856" "TMEM89" 0 0 0 0 0.13 0.16 0.49 0 0.36 0 0.11 0 0.16 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 NA 0.61 0.26 0.68 0.44 0.67 0 0 0.47 0.87 1.74 2.37 1.97 0.06 0 0.27
"OG13857" "OG13857" "C19orf71" 1.8 1.17 0.34 0 1.21 2.27 1.37 1.55 0.45 1.16 3.09 1.76 0.59 0.25 0.04 0.08 0.08 0.3 0.19 0 0.2 0.25 0.67 0.3 0.03 0.19 0.06 NA NA 0.89 0.67 2.45 1.97 0.18 0 0.59 0.12 0.1 0.02 0.19 0.27 0.45 0.32
"OG13858" "OG13858" "CCDC159" 10.86 11.55 5.08 4.96 8.02 17.99 17.05 0.24 NA 6.02 6.23 2.44 2.3 2.54 2.94 3.62 1.59 1.13 1.19 1.14 0.97 0.84 0.79 0.76 2.13 1.07 2.21 1.16 0.65 3.98 7.01 7.06 3.9 17 5 7.94 8.41 7.03 7.16 8.2 3.9 3.25 2.53
"OG13859" "OG13859" "RIPK4" 5.31 2 3.1 2.99 5.26 0.44 1.25 8.42 0.81 7.14 7.43 3.41 2.89 1.93 2.68 1.95 1.57 0.96 0.93 0.93 0.77 3.68 1.3 1.64 2.89 4.76 2.34 6.2 5.68 4.74 7.94 7.44 11.72 5.68 6.57 8.97 2.33 2.91 1.68 2.42 5.68 5.48 7.66
"OG1386" "OG1386" "ADCYAP1R1" 0.11 0 0.11 0 0.14 0 0 0.03 2.07 0.07 0.25 0.25 0.65 0.67 0.13 0.25 0.11 0.16 0.04 0.4 0.32 0.59 0.41 0.66 0.22 0.06 0.05 0.04 0.36 0.76 0.11 0.28 0.98 0.03 0.09 0.07 0.02 0.02 0.02 0.08 0.62 1.58 0.56
"OG13860" "OG13860" "LRIT3" 0.04 0.06 0.03 0.03 0.08 0.43 0.43 0.1 0 0.22 0.11 0 0 0 0 0 0 0 0 0 0 0 0 0 0.21 0.3 8.1 0.03 0.24 0.11 0.04 0 0 0 0 0.03 0.1 0.11 0.09 0.11 0 0 0
"OG13863" "OG13863" "GRIN2A" 0.01 0.07 0 0 0 0 0 0.11 0 0 0 0.01 0 0 0.02 0 0 0 0 0 0 0 0 0 0 0 0.01 0.02 NA 0.08 0 0 0.05 0 0 0 0 0 0 0 0 0 0.01
"OG13864" "OG13864" "URAD" 0 0 57.78 47.14 205.05 29.06 13.5 40.95 64.03 0 0 50.78 67.02 44.56 52.63 42.15 21.27 65.39 64.8 62.34 45.97 98.78 197.4 188.04 56.92 32.78 111.11 23.16 57.91 0 0 0 0 0 0 66.64 19.93 8.45 21.29 19.36 71.19 61.15 89.05
"OG13865" "OG13865" "ASB7" 1.55 1.06 2.79 2.48 2.87 1.8 0.78 1.76 0.31 1.04 1.41 2.07 2.44 1.8 1.8 2.3 2.12 0.81 1.11 0.9 0.88 1.81 1.45 1.23 0.87 1.01 1.46 2.68 2.36 0.94 0.84 1.66 2.58 1.52 1.15 1.6 1.92 3 2.11 3.31 2.92 2.42 2.77
"OG13866" "OG13866" "SH2D7" 0 0 0 0.04 0.02 0 0.07 NA 0 0.03 0.08 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0.11 NA 0.07 0.05 0 0 NA NA NA NA NA NA NA 0 0 0
"OG13868" "OG13868" "GPR132" 0.28 0.26 0.36 0.3 0.8 0.11 0.28 0.26 0.51 0.46 0.35 0.17 0.29 0.13 0.09 0.16 0.06 0.26 0.23 0.08 0.09 0.07 0 0.05 0.22 0.35 0.1 0.68 NA 0 0.61 0.19 0.25 2.05 1.81 0.91 2.53 0.96 0.61 1.18 0.1 0.11 0.12
"OG1387" "OG1387" "FGF20" 0 0.02 0 0 0 0 0 0 NA 0.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01 0 0 0 0 0 0 0 0 NA NA NA NA NA 0 0 0
"OG13870" "OG13870" "MEX3B" 0.2 0.05 0.07 0.08 0.23 0.25 0.07 0.74 0.27 1.8 0.31 0.3 0.18 0.24 0.05 0.07 0.04 0.07 0.05 0.07 0.15 0.11 0.06 0.17 0.2 0.11 0.11 0.51 0.57 0.21 0.12 1.01 0.34 0.12 0.67 0.45 0 0.06 0.18 0.09 0.27 0.51 1.11
"OG13871" "OG13871" "FAM46C" 0.19 0.77 1.09 2.33 2.78 3.4 1.26 1.56 2.15 2.23 1.55 4.44 3.66 2.35 1.43 1.69 0.64 1.14 1.9 1.13 0.67 0.72 0.66 0.78 6.14 3.69 1.5 2.87 10.13 3.17 5.32 0.9 2.46 7.15 4.92 0.79 1.2 0.75 0.42 0.97 5.34 2.12 3.37
"OG13872" "OG13872" "COA5" 13.78 13.98 17.76 10.58 12.05 22.52 13.78 5.55 NA 17.56 12.88 21.77 21.32 21.11 18.7 18.72 20.89 14.09 15.01 11.68 13.77 12.67 7.05 10 2.6 3.54 5.27 NA NA 18.27 12.61 44.6 10.07 10.54 11.73 NA NA NA NA NA 20.93 17.15 20.81
"OG13873" "OG13873" "UTP11" 7.35 3.65 7.19 6.76 5.09 8.35 4.4 9.82 3.47 9.01 6.18 8.34 6.65 11.47 10.72 6.17 7.73 5.48 6.36 6.03 7.72 6.83 5.73 6.26 4.21 4.53 3.91 10.26 15.11 7.49 4.3 3.82 10.44 7.2 10.45 0.75 3.49 6.54 4.88 5.86 8.8 7 9.33
"OG13874" "OG13874" "PSMG1" 12.52 12.22 24.84 18.22 15.53 29.9 21.46 8.25 38.42 7.06 5.74 14.71 14 13.71 14.96 17.34 18.06 8.4 8.7 9.53 9.12 20.65 11.75 16.06 4.98 5.72 3.64 5.75 25.87 4.8 5.04 3.9 16.27 3.26 5.1 7.55 10.91 21.49 19.47 18.63 39.01 29.18 28.41
"OG13875" "OG13875" "PRR14L" 2.99 1.47 1.56 3.65 3.93 1.62 0.4 6.46 2.7 2.11 1.74 3.01 3.73 4.57 2.87 2.25 1.67 1.04 1.13 0.99 1.61 1.42 1.53 1.22 1.77 1.77 1.14 4.06 8.36 1.96 1.69 2 2.65 1.92 1.16 1.07 1.63 2.21 2.15 2.14 2.09 1.73 2.06
"OG13876" "OG13876" "ACSM5" 77.63 93.75 16.54 19.31 12.19 64.82 38.15 44.98 0.37 21.58 27.96 54.01 33.97 66.61 63.74 52.18 40.46 31.94 32.08 34.33 27.16 43.45 26.86 28.21 67.79 109.25 142.78 74.89 34.3 53.92 52.78 54.67 31.8 31.74 23.61 87.33 76 71.46 48.25 68.06 4.13 52.54 13.92
"OG13877" "OG13877" "C10orf120" 0 0 0 0.1 0.12 0 0 0.08 0 0 0 0.02 0.04 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0.2 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0.02 0 0
"OG13878" "OG13878" "IZUMO1R" 0 0 NA NA NA 0.07 0.09 0 0 0.06 0 0.04 0.12 0.14 0 0.04 0.02 0 0 0 0 0 0 0 0 0 0 0 0.03 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG13879" "OG13879" "PCBP3" 0.65 0.34 0.21 0.16 0.3 0 0 0.23 0.14 0.27 0.19 0.77 1 0.55 0.48 0.44 0.58 0.2 0.72 0.37 0.8 0.26 0.66 0.35 0.05 0.2 0 1.32 0.04 0.71 0.23 0.94 0.14 0.33 1.4 0.82 0.24 0.23 0.18 0.18 0.61 1.17 1.4
"OG1388" "OG1388" "P2RY10" 0.07 0.17 1.12 0.28 0.8 0.27 0.13 0.27 0.39 0.63 0.17 0.05 0.09 0.14 0.07 0.06 0.08 0 0 0 0 0.03 0 0 0 0 0.03 1.52 0.48 NA NA NA NA 0.23 0.29 0.08 0.09 0.09 0.04 0.06 0.17 0.12 0.14
"OG13880" "OG13880" "PGPEP1L" 0 0 0 0 0 0 0 3.75 0 0 0 0.38 0.25 0.44 0.35 0.26 0.09 0.27 0.22 0.21 0.45 0 0 0 0 0 0.02 0 0 0 0 0 0 1.75 0.79 0 0.14 0.33 0.03 0 0 0 0
"OG13883" "OG13883" "ZNRF3" 4.83 1.41 1.56 0.75 6.3 1.76 0.97 3.44 3.94 1.35 2.57 2.26 2.18 2.38 2.11 2.24 1.14 1.25 1.37 1.61 1.46 0.97 2.3 1.42 3.62 4.75 3.14 4.91 3.58 2.26 1.36 5.84 4.19 3.77 1.14 7.85 2.85 4.3 2.44 2.81 NA NA NA
