"X.OG" "GENE_NAME" "human" "human.1" "cow" "cow.1" "cow.2" "marmoset" "marmoset.1" "dog" "armadillo" "gorilla" "gorilla.1" "musMusculus" "musMusculus.1" "musMusculus.2" "musMusculus.3" "musMusculus.4" "musMusculus.5" "musSpretus" "musSpretus.1" "musSpretus.2" "musCaroli" "musCaroli.1" "musCaroli.2" "musCaroli.3" "opossum" "opossum.1" "opossum.2" "ferret" "rabbit" "chimp" "chimp.1" "bonobo" "bonobo.1" "orangutan" "orangutan.1" "rhesus" "rhesus.1" "rhesus.2" "rhesus.3" "rhesus.4" "rat" "rat.1" "rat.2"
"OG13591" "OG13591" "SIAH2" 879.75 1210.17 166 275 1166 1179.24 1660.05 NA 105 1000.58 858.35 209.8 233.99 453.87 510 1568 1229 295.48 340.25 472.34 208 628 159.43 272 14.01 69.18 24 122 274 462.08 3322 545.88 549.2 868.95 886.16 455.35 532.42 567.49 2420.78 637.76 235 1019 241
"OG13594" "OG13594" "OR6S1" 0 0 12 5 84 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA NA 0 0 1 1 1 0 8 3
"OG13595" "OG13595" "SLC9A9" 61 105.02 168 164 487 122 48 48.08 75.34 395.73 142.04 38 34 158.93 40 358 395 35 48.01 35.95 14 55.84 19 18 53.49 76.01 143.52 341 312 93 225.36 47 50 384.07 52.01 20 90.34 79 215.11 196 84 340.02 55
"OG13596" "OG13596" "LSM10" 427.86 396.96 125 214 2128 NA NA 23 4 478.78 437.29 146.75 114 200.59 166 921 832.86 175.82 264.97 413.34 150.92 283.87 114.37 206.93 48 51.01 25 55 43 233.02 233.15 157 314.19 194.89 229.97 1204.46 355.39 294 1242 290 230.68 673.91 116
"OG13597" "OG13597" "RELL1" 56.79 47.12 12 15 38 182.19 182.64 649 928.11 70.5 63.08 242.6 190.42 506.59 206 1246.97 1519.18 230.35 248.21 358.66 196.93 313.08 150 173 167.84 342.94 393.25 139 282.1 19 29 13.99 65 NA NA 21 22.58 28 74 24 367.99 1252 179.77
"OG13598" "OG13598" "RFX7" 95 115 530 436 948.66 74.5 14 303 117 225 203.35 362.78 217.21 591.62 410.05 1413.79 1320.51 119.4 191.81 158.09 99.79 207.3 88.79 127.17 108.64 139.87 390 367.01 346 116 118.99 77.99 177 229 30 48.14 103.3 50.72 126.2 45.01 507 1080.09 390
"OG13599" "OG13599" "SLC35C1" 960.97 453.43 29 46 199 542.15 326.94 369 289 1107.81 892.72 343.37 441.75 603.74 529 1978.59 728.71 219.11 278.18 419.1 182.41 228 116.99 200 221.53 226.49 520 174 382.58 222.1 283.73 322.49 7360.65 1090.48 273.97 1172.81 691.12 75 223 331 516.84 1677.23 476
"OG136" "OG136" "TTC22" 89.18 104.3 48.84 42.28 752.89 44 42 8 1 27 49.01 0 1 3 2 4 0 29 38 51.1 4 1 1 1 84.82 904.08 1106.85 4 5 12 3 14.09 89.01 117.62 37.99 243.47 63.96 73 38 160 47.32 33.42 25.12
"OG1360" "OG1360" "FBLN1" 90.31 228.81 81 86 316 295 379.01 5801.09 2478.23 1677.9 865.32 26 40 55 15 116 26 9 23 85.06 10 103 56 53.65 1082.43 1522.1 2858.69 2464 45 300.36 490.18 193.9 201.98 328.59 507.49 223.17 172.5 81 335 80 26 236 52
"OG13600" "OG13600" "TIGIT" 9.94 41 1 2 19.59 2 1 2 11 21.06 12.83 67.3 7.49 77.37 3.42 3.23 12.01 2 4.59 6.63 10.05 1 3.63 3 0 0 3 5 11 11 17 3 6 34 30 NA NA NA NA NA 0 1 0
"OG13602" "OG13602" "SLC2A4" 679.37 280.52 14 38 92 124.81 291 20 12 356.27 358.05 7 4 17.28 8 21 8 18 14 62 5 26 18 15 0 0 11 39 37 29 187.02 127.23 43.99 20.01 6 25.03 51 39 62 143 4 24 8
"OG13604" "OG13604" "IBA57" 304.49 284.1 65 102 1082 103 130 39 228 60.02 67 199.6 222 301.53 315 1821 724 105.16 105 105.98 46 302 55 139 78 128.66 237 115 228 87 101 118.99 149.98 20 14 NA NA NA NA NA 704.55 2676.99 533.12
"OG13605" "OG13605" "CLDN7" 156 262.84 698 1270 4986 7 6 5 372 183.89 65 6 5.07 21.13 9 39 12 5 5 7 3 16 5 5 19.64 29.05 29.18 5.41 45 281 572.57 79.53 360.96 290.5 154.56 101 8 24 75 56 43 117 3
"OG13606" "OG13606" "C5orf24" 740.03 466.13 89 95.09 270 201.45 226.55 74 235 162.22 144.09 623 450.74 998.37 951.94 2943 2984.02 161.73 197.62 227.8 103.59 458.06 154.46 275.01 39.75 51.98 104 NA 232 427.76 546.91 369.47 434.42 240.31 71 46.46 50.17 101.01 381.86 112 62 209.93 52
"OG13607" "OG13607" "ADO" 137.78 171 9 4 260 218 227.99 39 29 NA NA 252.17 229.79 312.66 338 1391 1183 100.53 184.06 159.19 98.81 358.98 97 236.97 188.42 176.72 249 26 95 12.95 12 50.26 37.99 28.95 27 110.15 33 21 104 28 NA NA NA
"OG13609" "OG13609" "OR4P4" 0 0 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 NA 0 NA NA NA NA NA NA 0 0 0 0 0 0 0 0
"OG1361" "OG1361" "ITGA8" 18.96 15.6 8 11 45 16 1 320 140 29 30.98 71.94 74.56 180.08 90 362.53 405.59 22 41.91 48 15 31 12 36 11 28.93 30 491.12 342 22 11 16 5 12 20.18 8.04 8 36 75 56 34 275 43
"OG13610" "OG13610" "PRKAG1" 412.1 743.14 613 676 2507 386.33 554.73 173 296.63 354.94 309.94 565.41 360.09 660.38 1064.99 3291.97 2527.63 459.05 579.1 806.53 458.75 788.01 305.15 545.3 144.99 174.03 413 380 588 251.03 295.02 202.68 568.59 475.6 291.02 471.69 312.61 453.11 1704.14 662.88 NA NA NA
"OG13614" "OG13614" "NEUROG1" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG13615" "OG13615" "CCDC149" 111.74 122.01 177 194 1096 110.74 165.07 434.96 70 70 80 28 90.05 41.41 91 286 257 70 88 60 33 177 28 84 59.61 61.37 112 185 1031.42 89.98 126.39 107 547.64 369.08 309.43 199.41 222 280 911 299.43 198 897.92 152
"OG13617" "OG13617" "RTKN2" 2 1.96 0 2 5 0 0 2 0 1 0 2 0 2.55 5 4 6 5 4 11 12 0 2 2 2 0 7 2 5 1 0 0 0.27 1 3 3.28 0 1 2 2 4 6 6
"OG13619" "OG13619" "CHST15" 149.05 169 317 405 835 386 466.39 80 440 1283.05 589.29 291.34 208 449.41 263.21 1180.02 751.49 72.02 148.37 131.47 72.01 212.39 61 102 60.88 73.01 286 102 1538.96 416 450 246.43 290.8 120.48 182 337.21 407.19 452 1566.13 576 19 252 23
"OG1362" "OG1362" "CST7" 39 178.1 18 26 166 NA NA 15 967 723.94 166.47 4 0 1.39 0 6 2 1 3 1 1 1 1 1 0 3.42 1 225 3348.08 55.99 333.43 45.86 87.04 173.77 530.01 72.81 72.5 40.38 113.96 47.02 10 17 13
"OG13621" "OG13621" "USH1G" 0 0 0 0 2 1 0 0 6 1.02 4.66 6 12 11.89 12 42 26 0 0 0 0 0 0 0 8.93 16.99 1 7 0 1.19 0 0 0 0 0 NA NA NA NA NA 0 0 0
"OG13622" "OG13622" "MGAT4C" 0 0 2 1 0 0 0 0 0 22 0 14.24 6.01 13.01 0 0.6 0.98 1 3 6.01 1 1 1.97 3 2.96 2.04 1 0 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0
"OG13623" "OG13623" "IDH2" 3168.37 3282.29 596 593 5719.15 4131.29 7042.07 349 3740 2719.54 2876.05 2024.51 1096.35 4238.61 2309.97 11238.79 5290 2906 3863.02 4262.74 1642 4530.26 1327.97 2948.71 2108.77 2190.85 3778.16 1041 4930.41 2025.87 7052.3 3212.23 5531.64 2366.72 979.54 3763.71 2001.01 2147 7437.41 3883 1519 8956.16 960
"OG13625" "OG13625" "TMEM259" 4220.58 3727.15 760.82 1296 7156.1 667.75 999.77 1374.57 NA 1505.88 1782.09 2682.05 1508.6 2705.47 2391.86 11360.23 6344.29 1782.95 1972.16 3643.39 1694 2720.77 1340.49 1577.14 609.84 844.93 1348.73 1896.41 NA 527.04 1066.82 1390.52 2471.56 3225.44 1304.36 9298.41 3268.98 2197.75 10669.56 2050.36 1725.94 6662.6 1459
"OG13629" "OG13629" "TMEM30B" 210.69 303.33 124 66 2521.98 0 0 133 41 312.21 289 648.14 586.36 929.59 1089 4119 2850 499.76 723.21 864.65 369.02 790.01 427 515.62 97.89 86.4 111 316 1270.59 NA NA NA NA 80 15 657.94 141.97 151 397 121 114 565 230
"OG1363" "OG1363" "MAP2" 15 48 105 176.09 222.47 16.8 51 55 17 246 63 11 15 38.53 42 48 52 3 3 1 0 14 2 3 8 16.08 76 11 5 197.25 77 22 19 33.29 29 14 8 11 32.17 35 66.31 92.48 26.15
"OG13630" "OG13630" "DEXI" 1125.36 1330.75 70 82 538 316 416.07 4 6 503.48 527.54 378.35 262.96 328.09 430 2229 1540.02 103.02 153.93 243.94 85 919.42 650.33 762.01 30 34.48 7 NA NA 574.17 675.98 639.23 941.72 25 21 NA NA NA NA NA 867.27 1549 433.46
"OG13631" "OG13631" "FAM89A" 82 69 334 372 1721 NA NA 1 NA 27 16 19 30 44.14 106 397 257 57 183.9 85.66 45 329.83 159 305.03 29.64 29 542 NA 4 36.35 55 40 362.32 21 58.02 8 15 7 37 93 617 2022.95 165
"OG13632" "OG13632" "KCNIP1" 1 1 0 0 0 3 6 1 1 33 2 0.13 0 0 0.4 0 1 0 0 4 0 0 0 0 1 0 4 0 0 2.96 1 1 2 1 0 0 0 2 1 0 0 0 0
"OG13633" "OG13633" "TDRKH" 49.98 74.27 2 10 35 79 225 196 4 36 48 34.01 20 65.97 77 300 372 66.32 84 56 32 22 3 7 3 11 14 160 11 11 17 10 41 108.26 103.22 0 6 2 5 7 97 311 68
"OG13634" "OG13634" "IST1" 581.77 964.62 1076 1356.99 2956.63 766.24 681.76 627.3 165 488.52 399.16 866.19 567.43 1259.54 1376.9 4861.27 3011 357.12 507.07 497.66 232 1340.02 226 539 154.87 182.61 374 190 2108.27 NA NA NA NA 505.76 349 465.89 372.49 679.83 2579.26 732.95 707 1825 332
"OG13635" "OG13635" "ERCC6L2" 82.29 98.43 366 268.03 673.09 45 42 261 285 65 41 208.39 159 343.24 341 971 1200.98 80 115 106 48 127 39 81 34.99 30.13 135 197.84 1071.96 NA NA NA NA 121.19 63 104.89 215.13 383 1746.32 476.26 441 1275.07 277
"OG13637" "OG13637" "ENPP7" 367.26 412.03 0 0 0 3 4 0 6 105.96 222.73 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 14.18 63.01 2 142.89 478.93 146 16 17 4 2 21 0 0 0
"OG13638" "OG13638" "CREB3L2" 465.3 557.13 195 584 1486.96 181 64 282.19 154 1232.91 801.46 764.29 667.08 1173.88 1288.02 4047.52 1135.03 239.17 301.48 358.51 258.19 848.71 548.23 672.07 284.64 318.39 1450.16 219 705 446.52 543.86 503.14 814.32 1443.71 541.05 166.23 247.64 108 328 231 586.12 4239.83 846
"OG13639" "OG13639" "P2RY8" 44.36 53.29 4 1 49 1 3 1 NA 19 6 NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 3 33 11 4 3 10 5 13 14.99 14 12 1 4 3 NA NA NA
"OG13640" "OG13640" "UNC5C" 7 31 26 58 39 17 13 5 0 14.98 7 3.72 0 3.6 2 0 1 0 2 0 0 78 7 3 9 20.06 13 5 17 7 7 8 7 13.25 10 2 2 0 4 2 12 4 2.98
"OG13642" "OG13642" "TSEN54" 153.99 231.2 151 222 1521.7 279 486.13 159 268 222.01 135.85 174.02 97 120.99 210 684 552 85 105 121.98 54 315 97.99 231 82.24 94.41 241 182 648.78 93.13 99.93 73.96 182 218.78 157 340.07 135.63 221 828.99 150 180 512 152
"OG13643" "OG13643" "RGMA" 3 4 1 0 13 101 237.34 5 2 18 22 13 16 18 5 24 3 3 0 15 10 1 5 2 15 13 28 12 11 19.44 6 1 1 NA NA 17 8 4 13 1 38 56 14
"OG13645" "OG13645" "UBA7" 569.11 1153.6 367 651.95 1564 1057.37 1841.11 525.54 153.9 1455.81 989.02 484.48 191.01 550.91 370 1980.91 555.96 152 225 235 129.98 338 92.93 144 162.94 154.81 304.84 915 1513.13 257.46 557.55 321.92 341.56 446.23 114.53 811.99 430.95 443.91 904.2 456.43 416 1553.07 329
"OG13648" "OG13648" "RAD51B" 8 11.06 60 86 107 7 13 12 6 NA NA 0 0 3.93 1 2 1 3 6 4.01 3 7 1 6 0 1 1 22 17 3 9 1 7 25.94 12 11.95 11.47 7 23 10 3 5 0
"OG13650" "OG13650" "EXT1" 1278.82 657.64 853 685 2541 896 1285.49 1226 1021 NA NA 727.29 354.47 929.56 962 3654.96 2859.69 374 498 519 257.99 847 312 481 293.16 525.72 1110.63 580 2406.7 318.97 502.71 524.82 2925.04 1762.41 2902.18 1485.65 1379.88 922 3260.01 966 802 2746.04 463
"OG13652" "OG13652" "MOB2" 365.15 348.88 82.03 70 923.96 NA NA 210 208.01 448 390.57 354.69 195.88 494.07 513 1893.92 1365 161 293.09 289 111 488.02 90 250 66 84.05 97 58 136 149.36 299.68 298.98 653.31 117.08 113.06 392.62 185 151 611 108 270 793.95 192
"OG13653" "OG13653" "HHIPL1" 26 34 243 147 2847 3 3 154.23 13 56.35 23.01 24.19 0 18.07 11 41 9 9 4 10 2 5 9 6 50.22 60.26 76 294 14 8 10 6 14.98 8 3 20 20 4 22 11 17 113 37
"OG13657" "OG13657" "BACE2" 63.11 92.74 319 383 1117.94 73 56 28 13 429.85 161 133.06 89 190.55 146 683 346 30 49 60 28 76.02 20 52 2 5 5 158 205 122 198 106.66 190.11 59.04 65 120.27 131.45 264.08 973 652 55 333 56
"OG13658" "OG13658" "UBE2E2" 161 193.03 67 36 243 NA NA 18 6 NA NA 325.9 91.63 546.1 246.06 950.47 1183.51 161.3 164.28 210.16 104.49 332.9 172 200.9 112.54 74.8 71 142 NA NA NA NA NA 144.99 64 108 90 78 245 120 215 387 126
"OG13659" "OG13659" "SYNM" 310.16 167.13 157 370 723.06 596.11 624 74 59 1061.99 615.09 73.69 16 46.14 45 134 92 31 29 29 11 88.12 35.99 69 0.52 20 15 305.77 31 166.31 204 252.51 125.81 779.84 170.16 65 235.04 49 468 96 226 2313.96 206
"OG1366" "OG1366" "ARAF" 1467.63 1844.6 938 1493.78 6633.91 2035.51 2404.7 800.7 437.96 1648.54 1715.44 1452.44 929.32 1834.02 2009.19 8914.22 4696.71 1000.99 1152.65 1873.47 819.16 1787.55 681.53 1032.49 203.09 242.1 186 735.67 1754 278.79 616.01 888.68 782.4 1169.7 638.93 2417.42 1029.77 992 3743.99 955 1873.43 6441.77 1558.06
"OG13660" "OG13660" "KCNA4" 0 0 28 52 21 0 4 2 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 NA 1.78 0 0 0 0.2 0 0 0 0 0 0 1.03 0 0
"OG13663" "OG13663" "NLRP10" 0 0 NA NA NA 0 0 0 NA 0 0 1 0 5.53 1 14 33 0 0 2 2 5 1 2 0 0 0 1 0 1 0 0 0 NA NA NA NA NA NA NA 1 4 1
"OG13664" "OG13664" "FIGN" 106 94 70 74 264 61 39 19 6 196.05 132 126.72 17.97 138.59 60.1 520 299.01 83.91 118 137.19 60 51.88 15.32 22 136.71 82.03 226 82 163 65.93 66 44.99 41 117.83 19 51 24 63 148 74.01 77 360 53
"OG13666" "OG13666" "TMIGD1" 0 0 0 0 0 0 5 0 0 0 0 1 1.33 1 1 3 1 0 0 0 0 3 0 0 0 0 0 2 4 0 0 0 0 10.5 5.02 52.67 55.37 102.45 528.12 89.36 2.01 0 2.26
"OG1367" "OG1367" "MCCC1" 594.94 1154.64 1064 900 2433.98 461.84 717 205 434.95 644.84 377.17 1357.04 654.56 2017.67 1520.99 7152.05 3618.96 611.74 909.27 894.7 370.74 846.94 274.57 413.57 559.07 859.32 2889.05 566 732 500.2 959.01 462.44 925.51 511.85 251.25 758.37 643.14 1277 4327.66 1166.56 1092 4587.02 738.9
"OG13675" "OG13675" "GLTPD2" 980.11 1169.35 142.54 150 1244.17 932.32 1585.97 5.29 645 492.97 389.09 812 723.51 879 2694 5953.63 3870.95 1080.73 1400.03 1968.94 545 2184.36 1041.52 2093.48 102.06 110.27 455.71 237 0 16.61 120.2 39.98 122.63 197.53 939.28 2 1 0 2 1 5569.56 15518.9 3495.12
"OG13679" "OG13679" "ZNF804B" 0 0 0 0 0 0 0 10 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 1 12 67 59 216 44 0 1 0
"OG1368" "OG1368" "LAMP3" 3.17 6.98 63 78 268 0 0 NA 22 133.87 140.2 0 0 0 0 2 2 13.1 13.41 14.53 11.87 2.08 0.95 0 0 3 10 47 15 1 1 0 30 4 1 39.08 31.26 66.94 287.3 77.13 0 1 0
"OG13680" "OG13680" "KBTBD3" 23 105.18 34 17 35 63 113 139 13 55 44 14 10 14 29 89 125 11 16.69 12.93 11.04 25 8 24 5 4 8 31 46 35.12 34 7.13 32.45 38.59 10.14 12 22 44.46 187 83 231.09 356 143.01
"OG13681" "OG13681" "YBEY" 65.02 251 135 160 1187 163 323 4 249 189.48 152.02 110.5 67.02 97.43 129.27 491.18 261.23 67.86 91.69 107.52 78.42 123.26 60.05 71.05 61.01 74.15 289.28 NA 99.52 138 106.02 65.49 246.01 243.05 98.01 79.29 45 71 158.19 72 112.47 545.75 70.3
"OG13684" "OG13684" "NXPH4" 3 2 0 0 9 0 1 0 NA 0 0 0 0 1 0 3 2 0 0 0 0 0 1 0 1 0 1 6 NA 1 3 0 3 1 8 1 0 0 0 0 6 12 4
"OG1369" "OG1369" "FAP" 0 1 18 1 3 1 10 17 0 273 25 9 3.05 5 3 12 17.14 1 0 2 1.01 20.9 1 8 16 25.17 135 16 25 4 15 0 3 2 5 0 1 0 6 2 0 0 0
"OG13690" "OG13690" "OTOL1" 0 0 1 0 1.97 9 9 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 5 0 0
"OG13691" "OG13691" "KCNK4" 0 1 0 0 2 0 1 0 0 1 0 5 2 4 3 5 1 2 5 2 1 6 7 4 76.66 113.63 45 0 0 1.9 0 0 0 0 1 2 1 0 0 0 1 0 0
"OG13693" "OG13693" "TSHZ2" 128.6 284.8 143 153 781 62 22 31 325 53 12 157.74 203.92 392.98 749.92 2039.53 805.68 156.41 241.22 236.12 186.09 277.01 88.86 68.74 51.44 199.22 164 56 61 35 14 20 40.54 33 23 9.99 36 74 245 66 45 253 59
"OG13694" "OG13694" "CAPN12" 305.76 228.21 0 0 1 14 15 0 0 20 54 1.04 0 1.4 0 14.04 7.03 9.96 5.49 11.02 8.21 0 0 1.06 0 0 0 0 0 163.08 170.06 368.65 324.09 26.02 4 3449.57 986.38 1467.1 803.47 486.52 15.06 58.84 2.13
"OG13696" "OG13696" "XKRX" 1 0 0 0 3 15 28 5 0 7.2 8 17.85 7.01 21.86 14.61 50 149.89 22.57 52.57 51.2 75.48 36.94 65.03 57.33 5 1 10 5 3 6 8 1 9 2 0 0 0 0 7 0 22.49 87.74 7.16
"OG13699" "OG13699" "LHFPL1" 0 0 0 0 1 0 0 0 0 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 1 1 1 0 0 0 2 7 1 5 1 0 0 0
"OG137" "OG137" "PHTF2" 41.73 86.7 44 61 127 103.84 115 31 10 119 58.03 119.03 96 225.99 239 615 583 32 48 34.03 28 57 12 30 19 12 117.97 108 125 50.84 77 11 87 95 36 26 58 155 499.07 202 541 1904.4 328
"OG1370" "OG1370" "NEBL" 23 51.98 46.97 32 130.02 12 20 250.86 13 63.91 95 NA NA NA NA NA NA NA NA NA NA NA NA NA 0 2 4 82.13 1 13.03 3 3 2 145.01 149 0 0 1 0 1 35 17 1
"OG13700" "OG13700" "FES" 434.14 946.02 145 276 1198.98 340 547.01 107 171.97 531.45 417.87 496.32 116.76 182.62 206 781.48 270 29.68 45 63 18 69 30 49 106.01 149.64 158 433.69 NA 163.19 1138.33 223.37 220.01 725.26 455.11 340.47 478.82 236.4 694 206.65 82 299.02 54
"OG13702" "OG13702" "TBPL2" 23.76 8.95 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG13703" "OG13703" "CAV3" 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 3 2 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0
"OG13705" "OG13705" "LIMK2" 128.77 145.91 112 154 919 360 669.01 352 77 217.6 147.49 164 125.9 172.83 164 1025.23 426.1 50.71 74.05 63 42.88 106.07 23 54.83 348 572.01 588.04 252 117.05 76.29 167.06 45.97 1355.77 169.86 305.99 181.72 202.27 187.02 677.01 303.03 626.99 2108 463.01
"OG13706" "OG13706" "MFSD5" 154 196.07 134 234 884.04 224 255 218 45 170 141.9 304.01 234.98 409.29 539.93 1967.13 1202 208 275.23 326 157.13 609 172 300.83 43.35 85.91 197 377 374 38.64 60 62.05 164.99 110.63 61 475.4 203.8 244 869 226 355 1493.01 374
"OG13708" "OG13708" "ADI1" 7058.04 14768.93 6644.05 13121.92 39019.61 3591.02 5513.61 310.37 530 5733.26 3282.74 2612.84 1055.54 3228.82 3997.11 14554.81 10560.96 2907.39 3782.75 3409.53 1828.14 4785.78 2248.78 2448.45 305.19 398.78 1245.69 1052 3896.02 3456.23 7907.66 2128.52 1151.47 2444.26 1592.79 4189.17 1806.6 5151.4 16331.32 3512.06 3488.65 9756.5 2311
"OG1371" "OG1371" "ACER3" 111.75 163 91 41 107 94 153.52 104 NA 19 12 112.71 70 275.22 321.97 497 791.99 39 81.01 48.43 14 340 77.05 136 342.63 225.01 1268 76 18 75.18 151.99 52.43 146.08 19 11 48 36 47 241.02 87 287 636.85 183.29
"OG13711" "OG13711" "CLEC4G" 676.44 2257.52 816 890 2630.26 13 77 151 1104.01 9428.04 2008.77 1394.23 483.54 1655.75 990.86 3751.01 4090.35 23.01 51.58 112.3 33.7 603.26 214.44 209.4 149.92 159.19 256 704 266 1140.51 5463.95 2999.33 1232.71 4175.99 3617.13 725.43 297.38 324 1142.01 271.99 163.03 1679.34 137.01
"OG13713" "OG13713" "NXPH3" 5 5 0 1 1 3 2 0 12 36 26 1 0 1 1 2 0 0 1 3 0 0 0 0 0 2 3 88.8 1 NA NA NA NA 5 6 5 3 4 13 3 6 10 4
"OG13714" "OG13714" "CSF1R" 352.89 386.61 1436.55 2788.74 11910.79 917 391.99 465 792 275 449.16 1394.74 1075.52 2546.97 1154 6354.41 1423.81 74.08 108.39 70.31 29.61 493.73 156.09 291.85 311.55 333.95 676.99 2393 3983.05 35.81 262.27 56 423.27 1213.26 121 1746.12 5053.39 2333.39 4977.64 2346 983.76 4004.02 665
"OG13715" "OG13715" "EPHB3" 29.97 22 7 10 34 9 9 13.72 3 63.98 94.05 NA NA NA NA NA NA NA NA NA NA NA NA NA 3 2 2 116 56 NA NA NA NA NA NA 201.22 68.09 105.3 320.79 94.64 14.01 59 7
"OG13716" "OG13716" "ACTL10" 12 9 2 0 2 1 1 1 0 10 7 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 NA 0 8 6 4 160.31 4 2 2 0 0 1 1 6 5 2
"OG13717" "OG13717" "EPGN" 0 0 0 0 0 2 35 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 7 0 6 0 1 3 0 1 5 1 0 0 0
"OG1372" "OG1372" "UBE2K" 1317.46 1088.69 380 320 756 938.83 1465.23 51 80 998.07 861.78 1043.4 560.52 1342.39 953 4271.7 4254.98 391 543.88 676.96 434.75 1059.09 465.99 599.02 143.01 212.76 486.49 361.29 1627.48 572.61 779.34 674.56 1522.19 1159.63 491.66 625.62 387.06 847 3215.56 1147 1902.45 3933.16 980.79
"OG13720" "OG13720" "HS3ST4" 4 0 NA NA NA 0 0 NA 0 0 0 1.64 1 3.87 33.08 2 8.92 0 2 2.02 7.76 1 4 3 0 0 0 0 0 NA NA NA NA 0 0 1 0 0 2 0 NA NA NA
"OG13721" "OG13721" "TRAK1" 709.24 405.97 89 152 986 629.21 727.24 147 355 571.6 495.64 3044.7 1101.98 2627.88 2707.99 8861.28 2844 510.88 527 873 418.73 1687.7 606.98 882.62 164.72 234.81 674.06 512.69 1460.86 296.4 388.39 331.99 330.9 606.95 183.51 393.44 284.99 325 1268.06 450 3502.99 8734.26 1121.17
"OG13722" "OG13722" "TSPAN10" 66.01 53.97 0 0 0 1 0 0 9.61 15 20 0 2 3 5 10 0 0 0 0 0 0 0 1 0 0 0 2 NA 2 1 1 1 14 3 1 1 0 2 0 0 0 0
"OG13724" "OG13724" "PLCB1" 40 43 293 326 978 182.99 371.39 570 692 310.02 267.05 266.04 215.41 490.73 334 1007 886.99 138 153.17 123 88 135 70 76 62 93.58 224 211 553 113.55 79 56 34 249.23 99 60.36 187.1 268 1168.02 321 284 1267.67 141
"OG13725" "OG13725" "SKA2" 84.49 212.03 129 58 181.76 205 270.98 138.17 5 33.42 17.47 27.89 21 44.47 36.64 121.8 111.74 10.11 19 14 4.21 22 14 19.24 4.99 5.01 21 159 272.89 162.54 309.98 111.05 241.27 NA NA 0 0 0 0 0 130.99 152.84 50
"OG13726" "OG13726" "RXFP3" 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA NA NA NA NA 0 0 0
"OG13728" "OG13728" "CCDC172" 1 1.98 0 0 0 1 2.89 13 NA 178.27 132.54 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21.9 13.02 35.55 20.35 48.91 0 0 0 0 0 0 0 0 0 0
"OG1373" "OG1373" "PIK3C3" 156.68 310.43 425.04 287 922 224 429 276 72 290.07 159 422.98 173 431.74 573 2402 1489 316 421 363 195 504 97 263 133.51 201.26 978.43 173 1067.99 128.35 197.97 89 144.04 293.14 185.92 65 126 239.94 794 319 723 2070.27 490
"OG13730" "OG13730" "NTM" 3 3 0 0 0 27 15 2 7 4 5 49.27 20.33 46.93 34.62 160.31 237.67 6.43 10.37 14.9 13.74 34.12 12.34 13.01 23 1.99 26.77 1 32 12.06 0 0 0 0 2 32.13 5 2 23 3 12 76 8
"OG13731" "OG13731" "TTC3" 905.94 1570.83 940 675.99 2574.42 1227.97 944.86 1112 286.44 336.43 278.22 280.91 207.16 645.85 973.18 2291.53 1817.53 70.57 107.17 116.27 58.08 294.72 82.63 154.77 68.5 91.09 230 628.26 1776.14 1030.88 973.42 413.01 600.95 894.24 397.64 283.36 331.46 583.97 2891.08 975.46 565 1145.04 360.95
"OG13732" "OG13732" "KCNB2" 0 0 0 0 1 NA NA NA 1 0 0 3 0 0 1 0 8 0 0 0 0 0 0 0 1.03 0 10.66 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"OG13734" "OG13734" "BRICD5" 91.09 24.72 0 1 17 1 5.89 5 0 14 10.26 0 0 0 8.23 4.51 3.06 1.34 0 2.06 0 2.73 0 0 0 0 0 NA 0 14.9 26.2 25.93 6.24 0 1 2.13 0.18 2.07 7.01 2 3.04 3.15 0
